allowed_surfaces,blocked_surfaces,bytes,extension,family_id,family_label,filename,notes,relative_path,sha256
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,173999,.jpg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-cloud-operations-real.jpg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-cloud",tools/prisma-surface-visual-governor/public-mirrors/mobile/mobile-thin-mist-shell/pilot-09/atmosphere-assets/backgrounds/storm-cloud-operations-real.jpg,9245d5f589df75a53a2e3509a5a5971ea14d2fe9366cde1e083586e917c35219
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1286,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-glass-horizon.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-glass",tools/prisma-surface-visual-governor/public-mirrors/mobile/mobile-thin-mist-shell/pilot-09/atmosphere-assets/backgrounds/storm-glass-horizon.svg,89ce674e6d9a4f9474330b7b008e930b5e8eec2d7bc15cb94ea47e0a93dcf951
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1191,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,aurora-slate-veil.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: aurora, slate, aurora-slate",tools/prisma-surface-visual-governor/public-mirrors/pc/dashboard/latest/atmosphere-assets/backgrounds/aurora-slate-veil.svg,7eacb0164fe1c392c9dcb71a0e08ac184ce6b5698e841b7f201577c6656898be
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,959,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,obsidian-cloud-motion.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: obsidian, obsidian-cloud",tools/prisma-surface-visual-governor/public-mirrors/pc/dashboard/latest/atmosphere-assets/backgrounds/obsidian-cloud-motion.svg,6ab40acf7fa6360d5dd65346b6046490f93d4072d37a519ec01d7a61795f9a5a
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,173999,.jpg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-cloud-operations-real.jpg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-cloud",tools/prisma-surface-visual-governor/public-mirrors/pc/dashboard/latest/atmosphere-assets/backgrounds/storm-cloud-operations-real.jpg,9245d5f589df75a53a2e3509a5a5971ea14d2fe9366cde1e083586e917c35219
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1286,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-glass-horizon.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-glass",tools/prisma-surface-visual-governor/public-mirrors/pc/dashboard/latest/atmosphere-assets/backgrounds/storm-glass-horizon.svg,89ce674e6d9a4f9474330b7b008e930b5e8eec2d7bc15cb94ea47e0a93dcf951
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1191,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,aurora-slate-veil.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: aurora, slate, aurora-slate",tools/prisma-surface-visual-governor/public-mirrors/pc/dashboard/pilot-04/atmosphere-assets/backgrounds/aurora-slate-veil.svg,7eacb0164fe1c392c9dcb71a0e08ac184ce6b5698e841b7f201577c6656898be
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,959,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,obsidian-cloud-motion.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: obsidian, obsidian-cloud",tools/prisma-surface-visual-governor/public-mirrors/pc/dashboard/pilot-04/atmosphere-assets/backgrounds/obsidian-cloud-motion.svg,6ab40acf7fa6360d5dd65346b6046490f93d4072d37a519ec01d7a61795f9a5a
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,173999,.jpg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-cloud-operations-real.jpg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-cloud",tools/prisma-surface-visual-governor/public-mirrors/pc/dashboard/pilot-04/atmosphere-assets/backgrounds/storm-cloud-operations-real.jpg,9245d5f589df75a53a2e3509a5a5971ea14d2fe9366cde1e083586e917c35219
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1286,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-glass-horizon.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-glass",tools/prisma-surface-visual-governor/public-mirrors/pc/dashboard/pilot-04/atmosphere-assets/backgrounds/storm-glass-horizon.svg,89ce674e6d9a4f9474330b7b008e930b5e8eec2d7bc15cb94ea47e0a93dcf951
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1191,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,aurora-slate-veil.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: aurora, slate, aurora-slate",tools/prisma-surface-visual-governor/public-mirrors/pc/reference-visual/latest/atmosphere-assets/backgrounds/aurora-slate-veil.svg,7eacb0164fe1c392c9dcb71a0e08ac184ce6b5698e841b7f201577c6656898be
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,959,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,obsidian-cloud-motion.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: obsidian, obsidian-cloud",tools/prisma-surface-visual-governor/public-mirrors/pc/reference-visual/latest/atmosphere-assets/backgrounds/obsidian-cloud-motion.svg,6ab40acf7fa6360d5dd65346b6046490f93d4072d37a519ec01d7a61795f9a5a
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,173999,.jpg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-cloud-operations-real.jpg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-cloud",tools/prisma-surface-visual-governor/public-mirrors/pc/reference-visual/latest/atmosphere-assets/backgrounds/storm-cloud-operations-real.jpg,9245d5f589df75a53a2e3509a5a5971ea14d2fe9366cde1e083586e917c35219
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1286,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-glass-horizon.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-glass",tools/prisma-surface-visual-governor/public-mirrors/pc/reference-visual/latest/atmosphere-assets/backgrounds/storm-glass-horizon.svg,89ce674e6d9a4f9474330b7b008e930b5e8eec2d7bc15cb94ea47e0a93dcf951
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1191,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,aurora-slate-veil.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: aurora, slate, aurora-slate",tools/prisma-surface-visual-governor/public-mirrors/pc/reference-visual/pilot-03/atmosphere-assets/backgrounds/aurora-slate-veil.svg,7eacb0164fe1c392c9dcb71a0e08ac184ce6b5698e841b7f201577c6656898be
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,959,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,obsidian-cloud-motion.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: obsidian, obsidian-cloud",tools/prisma-surface-visual-governor/public-mirrors/pc/reference-visual/pilot-03/atmosphere-assets/backgrounds/obsidian-cloud-motion.svg,6ab40acf7fa6360d5dd65346b6046490f93d4072d37a519ec01d7a61795f9a5a
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,173999,.jpg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-cloud-operations-real.jpg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-cloud",tools/prisma-surface-visual-governor/public-mirrors/pc/reference-visual/pilot-03/atmosphere-assets/backgrounds/storm-cloud-operations-real.jpg,9245d5f589df75a53a2e3509a5a5971ea14d2fe9366cde1e083586e917c35219
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1286,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-glass-horizon.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-glass",tools/prisma-surface-visual-governor/public-mirrors/pc/reference-visual/pilot-03/atmosphere-assets/backgrounds/storm-glass-horizon.svg,89ce674e6d9a4f9474330b7b008e930b5e8eec2d7bc15cb94ea47e0a93dcf951
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1191,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,aurora-slate-veil.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: aurora, slate, aurora-slate",tools/prisma-surface-visual-governor/public-mirrors/tablet/checkout-light-safe-shell/latest/atmosphere-assets/backgrounds/aurora-slate-veil.svg,7eacb0164fe1c392c9dcb71a0e08ac184ce6b5698e841b7f201577c6656898be
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,959,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,obsidian-cloud-motion.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: obsidian, obsidian-cloud",tools/prisma-surface-visual-governor/public-mirrors/tablet/checkout-light-safe-shell/latest/atmosphere-assets/backgrounds/obsidian-cloud-motion.svg,6ab40acf7fa6360d5dd65346b6046490f93d4072d37a519ec01d7a61795f9a5a
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,173999,.jpg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-cloud-operations-real.jpg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-cloud",tools/prisma-surface-visual-governor/public-mirrors/tablet/checkout-light-safe-shell/latest/atmosphere-assets/backgrounds/storm-cloud-operations-real.jpg,9245d5f589df75a53a2e3509a5a5971ea14d2fe9366cde1e083586e917c35219
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1286,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-glass-horizon.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-glass",tools/prisma-surface-visual-governor/public-mirrors/tablet/checkout-light-safe-shell/latest/atmosphere-assets/backgrounds/storm-glass-horizon.svg,89ce674e6d9a4f9474330b7b008e930b5e8eec2d7bc15cb94ea47e0a93dcf951
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1191,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,aurora-slate-veil.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: aurora, slate, aurora-slate",tools/prisma-surface-visual-governor/public-mirrors/tablet/checkout-light-safe-shell/pilot-08/atmosphere-assets/backgrounds/aurora-slate-veil.svg,7eacb0164fe1c392c9dcb71a0e08ac184ce6b5698e841b7f201577c6656898be
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,959,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,obsidian-cloud-motion.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: obsidian, obsidian-cloud",tools/prisma-surface-visual-governor/public-mirrors/tablet/checkout-light-safe-shell/pilot-08/atmosphere-assets/backgrounds/obsidian-cloud-motion.svg,6ab40acf7fa6360d5dd65346b6046490f93d4072d37a519ec01d7a61795f9a5a
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,173999,.jpg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-cloud-operations-real.jpg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-cloud",tools/prisma-surface-visual-governor/public-mirrors/tablet/checkout-light-safe-shell/pilot-08/atmosphere-assets/backgrounds/storm-cloud-operations-real.jpg,9245d5f589df75a53a2e3509a5a5971ea14d2fe9366cde1e083586e917c35219
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1286,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-glass-horizon.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-glass",tools/prisma-surface-visual-governor/public-mirrors/tablet/checkout-light-safe-shell/pilot-08/atmosphere-assets/backgrounds/storm-glass-horizon.svg,89ce674e6d9a4f9474330b7b008e930b5e8eec2d7bc15cb94ea47e0a93dcf951
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1191,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,aurora-slate-veil.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: aurora, slate, aurora-slate",tools/prisma-surface-visual-governor/public-mirrors/tablet/pos-light-safe-shell/latest/atmosphere-assets/backgrounds/aurora-slate-veil.svg,7eacb0164fe1c392c9dcb71a0e08ac184ce6b5698e841b7f201577c6656898be
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,959,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,obsidian-cloud-motion.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: obsidian, obsidian-cloud",tools/prisma-surface-visual-governor/public-mirrors/tablet/pos-light-safe-shell/latest/atmosphere-assets/backgrounds/obsidian-cloud-motion.svg,6ab40acf7fa6360d5dd65346b6046490f93d4072d37a519ec01d7a61795f9a5a
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,173999,.jpg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-cloud-operations-real.jpg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-cloud",tools/prisma-surface-visual-governor/public-mirrors/tablet/pos-light-safe-shell/latest/atmosphere-assets/backgrounds/storm-cloud-operations-real.jpg,9245d5f589df75a53a2e3509a5a5971ea14d2fe9366cde1e083586e917c35219
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1286,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,storm-glass-horizon.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: storm, storm-glass",tools/prisma-surface-visual-governor/public-mirrors/tablet/pos-light-safe-shell/latest/atmosphere-assets/backgrounds/storm-glass-horizon.svg,89ce674e6d9a4f9474330b7b008e930b5e8eec2d7bc15cb94ea47e0a93dcf951
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,1191,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,aurora-slate-veil.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: aurora, slate, aurora-slate",tools/prisma-surface-visual-governor/public-mirrors/tablet/pos-light-safe-shell/pilot-07/atmosphere-assets/backgrounds/aurora-slate-veil.svg,7eacb0164fe1c392c9dcb71a0e08ac184ce6b5698e841b7f201577c6656898be
pc_reference|chart_lab|control_center_separate|control_center_embedded|visual_os,tablet_productive|pos_checkout|checkout|web_eit_public,959,.svg,storm_graphite_dark_showcase,Storm / Graphite Dark Showcase,obsidian-cloud-motion.svg,"Premium oscuro para showcase, Visual OS, Chart Lab y PC referencia. No POS/Checkout. Hits: obsidian, obsidian-cloud",tools/prisma-surface-visual-governor/public-mirrors/tablet/pos-light-safe-shell/pilot-07/atmosphere-assets/backgrounds/obsidian-cloud-motion.svg,6ab40acf7fa6360d5dd65346b6046490f93d4072d37a519ec01d7a61795f9a5a
